,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,InBandwidth
205,2018-08-06 07:30:00,-471222625.4403991,-88360120.67692444,-36079705.511736944,-14779.615496727209,3888.7489961979086,157350189.63991398
206,2018-08-06 07:45:00,-456506930.8591217,-88258046.95624472,-36133788.36425724,-17187.225137357946,2757.558079620125,168899625.63211212
207,2018-08-06 08:00:00,-430971746.0925027,-92797393.31308888,-33802008.789677516,-16580.423984246303,2798.437528124362,194634961.0539269
208,2018-08-06 08:15:00,-403709873.9872959,-87648556.36037089,-36452935.01230629,-15959.774053605672,2732.183787006429,219671234.34114268
209,2018-08-06 08:30:00,-375474008.65115863,-87537939.50971238,-36512869.424051784,-18105.15591838913,3098.789547009881,245735488.8393736
210,2018-08-06 08:45:00,-357110216.9661378,-87265796.24649033,-36654808.25697859,-14047.881654487714,1945.0351594698238,263523460.2360537
211,2018-08-06 09:00:00,-316737486.31495374,-91541786.44926378,-34460070.30914477,-15447.129788265014,1981.7469240783773,302005783.2417074
212,2018-08-06 09:15:00,-260265151.2525472,-86154139.58012094,-37236963.25976037,-14397.860693534747,875.6454870562444,354024080.4887107
213,2018-08-06 09:30:00,-209649492.70292437,-85711064.4995637,-37470288.99063861,-12867.549841259513,562.185720093826,399309503.6519384
214,2018-08-06 09:45:00,-146083024.0584174,-85014366.29740122,-37835447.0561747,-12368.92273961178,920.5906535788963,459744375.0935
215,2018-08-06 10:45:00,94679708.13538522,-85878222.70839716,-37417130.954739004,5508.867094583253,-5784.176165133749,687266133.6471974
216,2018-08-06 11:00:00,112002579.30164436,-114559698.55457254,-22668454.40354442,-5857.586387667241,-5820.943686540846,701801961.3481537
217,2018-08-06 11:15:00,139433505.36635843,-100933900.35133514,-29679002.58477922,-8961.43583903964,-3177.505629429345,725772640.189312
218,2018-08-06 11:30:00,152292888.41810796,-100642706.20133889,-29823782.293733478,915.0703001353319,-6234.069468021195,742016332.1513441
219,2018-08-06 11:45:00,182012881.11179364,-95983326.64981012,-32229614.08021765,-2692.06424022734,-3979.265391873039,768552549.8000576
220,2018-08-06 12:00:00,215520763.95924678,-105915713.27300583,-27125118.370240815,-7805.450740975802,-5415.186904018864,796912356.7907588
221,2018-08-06 12:15:00,219286039.47235158,-86377597.07248762,-37173738.56784743,22412.756390076684,-15250.597071497616,799726603.980563
222,2018-08-06 12:30:00,236132860.27242357,-93619893.24325915,-33450938.058999326,-9104.31061070962,-7055.6221204567155,812746051.2429006
223,2018-08-06 12:45:00,221656071.2344806,-108350317.67525166,-25873692.210034538,-10481.844726724978,-5397.2070457057835,803578205.8756348
224,2018-08-06 13:00:00,228103846.55211884,-106447777.70343329,-26852841.915806103,-11258.201755617116,-4599.086564672522,808436229.0562083
225,2018-08-06 13:15:00,211425294.3097142,-86895211.1486116,-36906696.78136795,-1575.8800225546836,-7104.964132130819,793727595.6666057
226,2018-08-06 13:30:00,204790987.7460566,-93813708.89767936,-33347882.289976228,-11639.633819299954,-5103.925162069359,785657953.6803893
227,2018-08-06 13:45:00,206537619.73093432,-95434236.04968728,-32514651.350299306,-8314.415857957916,-4443.075262031956,789880161.9889416
228,2018-08-06 15:15:00,352767749.904642,-98133415.47822727,-31142265.590915896,-15180.075504718914,-1989.06045372317,925223079.0889244
229,2018-08-06 15:30:00,388473282.08978695,-129042901.78810531,-15249731.675112614,-26786.766531420642,-855.4117827388161,957955674.8958392
230,2018-08-06 15:45:00,383333176.8143684,-114663205.54654373,-22644483.19423559,-15100.048252977462,-3903.2593562338966,955894405.8031082
231,2018-08-06 16:00:00,354008605.33609736,-119882580.60350318,-19957058.225670964,-17090.284755134893,-1889.3761784568073,930698134.0267627
232,2018-08-06 16:15:00,323415054.48480797,-98271969.2544603,-31067842.219167877,-10455.39690317273,-2535.382498655189,899255129.4645295
233,2018-08-06 16:30:00,327819252.6972011,-105535233.06301828,-27332886.25500124,45767.842143612324,-3525.7184803263112,981785721.5068717
234,2018-08-06 16:45:00,305168034.38884383,-105345187.87676787,-27428181.118580226,47399.42864100824,-4740.2722890343675,958540613.3263812
235,2018-08-06 17:00:00,291399462.6322,-110752167.94554256,-24645952.99010178,38469.49119652309,-1141.836390958616,945510051.8248855
236,2018-08-06 17:15:00,252924921.7240798,-91082881.28424886,-34757488.48924007,39450.742033171024,-1325.194856467282,904978553.207942
237,2018-08-06 17:30:00,243128440.20865318,-90594174.90759714,-35007771.6168519,29978.159382185935,2535.8920358262044,894956743.8237901
238,2018-08-06 17:45:00,245322692.39187387,-90669194.8136882,-34969427.7080956,26419.53029928581,4159.112825372317,897679400.0829989
239,2018-08-06 19:30:00,199601887.28107738,-90461186.08831733,-35071474.428117685,25005.039765294776,2761.260903835532,849839853.4155847
240,2018-08-06 19:45:00,345174191.84556735,-89821698.03119637,-35416050.86234753,31374.19052188679,3222.763432362836,998545936.9001539
241,2018-08-06 21:30:00,15006948.566468857,-90552668.62908758,-34994948.653088756,113103.62048768805,-7558.238977967006,784516008.9369987
242,2018-08-06 21:45:00,285922902.37930137,-89682611.71481584,-35481214.86967623,-34800.61793033154,7564.495438427853,865455556.8934131
243,2018-08-06 22:00:00,272577510.2025501,-95058355.12433414,-32715094.43210969,-36552.161144709695,9253.976188453205,853638231.0583675
244,2018-08-06 22:15:00,294236104.39628506,-89606555.59535985,-35521227.47108686,-38503.44530239925,9399.274225385805,873020553.5108086
245,2018-08-06 22:30:00,299260046.0545781,-89689613.76230969,-35479056.55497905,-47512.356395054696,11149.022672187957,874030948.3968867
246,2018-08-06 22:45:00,290286806.5865762,-96694432.57305416,-31875591.93597705,-46664.142918839214,8902.523092818463,864877847.9160331
247,2018-08-06 23:00:00,238879924.8286029,-94754981.49501392,-32867486.089782245,-47582.39599450846,9476.342148684154,813515962.1303687
248,2018-08-06 23:15:00,-73347484.56568637,-90892375.91336396,-34813909.57483521,69647.28611118617,-1408.1906173593013,653019326.5996282
249,2018-08-06 23:30:00,-118638437.13231759,-90972623.46103203,-34774121.941383906,53687.9922931155,-1338.2778534674353,588958439.6274937
250,2018-08-06 23:45:00,-14974115.182521483,-90819886.21376306,-34863882.70586586,-37054.84602866591,9245.874175904364,580166973.100114
251,2018-08-07 00:30:00,-265496938.2487398,-92581187.7045157,-33931025.713644646,37118.78409439711,-2480.5329390901393,420451463.6272903
252,2018-08-07 00:45:00,-180145402.97087085,-93022430.30733435,-33713326.12739505,-28564.7749016035,4610.8975880004145,424661527.5980916
253,2018-08-07 01:00:00,-249896070.14306286,-98679608.2968365,-30796384.29422335,-28753.81137127888,5135.978545098999,358440535.0092935
254,2018-08-07 01:15:00,-300474235.6873836,-94021576.75265397,-33186498.848407578,-20826.0763851648,3607.115594181483,313387036.80249816
255,2018-08-07 01:30:00,-346377332.9241459,-94744681.56178975,-32809664.046642575,-19127.3114514023,2787.857802707653,269407243.7269347
256,2018-08-07 01:45:00,-385409446.7086236,-95043184.65345266,-32651937.454176683,-16222.665062142827,1943.5467458414546,235252985.47738785
257,2018-08-07 02:00:00,-420300305.53671753,-100216065.81733443,-29987822.837451436,-16703.55282187151,1567.5762838093126,201848539.50952828
258,2018-08-07 02:15:00,-438404843.3289353,-100085116.67939107,-30053216.5234947,-17561.08256785804,1801.3224847268957,184295680.60557565
259,2018-08-07 02:30:00,-458771592.2238919,-95246146.69677655,-32539644.645726614,-13266.46114660678,1226.3134168460954,166538091.21967116
260,2018-08-07 02:45:00,-480904458.31228,-95336523.1333491,-32490776.791040312,-8573.450704963278,-116.45817089962715,147168771.07716367
261,2018-08-07 03:00:00,-493789044.6363397,-105309074.00001088,-27360622.570549365,-13200.61992151467,1325.264390499636,136505775.29323602
262,2018-08-07 03:15:00,-514233165.72917706,-95479954.93784584,-32413417.190032504,-7020.497906197458,1266.6948745713728,119916143.71178348
263,2018-08-07 03:30:00,-533279996.7558579,-96025453.49094597,-32130819.12737868,-5440.5352905078125,-526.5234603404142,101393408.35006955
264,2018-08-07 03:45:00,-562770372.5859072,-96229747.59881084,-32022572.172304843,-2507.536749310492,783.843733654451,81992739.42335217
265,2018-08-07 04:45:00,-572432236.658343,-96546176.59519131,-31909683.55389918,-3080.446509812883,-850.0534585087835,64509428.62500864
266,2018-08-07 05:00:00,-572687757.5284606,-101517032.67708336,-29353203.855344146,-6285.768122231011,-239.25105226147969,64440450.12383721
267,2018-08-07 05:15:00,-566909828.646778,-96280883.53751396,-32046716.702006433,-4495.3456263476155,-110.72290934253839,70356553.28684391
268,2018-08-07 06:15:00,-512626799.97938305,-95989645.77656883,-32202351.996338174,-9185.790557013086,1427.9797087424838,120960301.44215544
269,2018-08-07 06:30:00,-493182715.5796216,-95921063.3421499,-32239719.75955353,-9173.68390245491,715.8692026456986,138016070.76306918
270,2018-08-07 07:15:00,-416368920.59360546,-95261776.30765331,-32587067.823212653,-13391.16115454877,1848.4645417895842,208470502.68834317
271,2018-08-07 07:30:00,-387632774.36049086,-94807832.70326588,-32823625.135876734,-15361.281938327145,3126.8580767400745,236625280.85591397
272,2018-08-07 08:45:00,-212374445.58847764,-93530929.82032698,-33499222.87650007,-24286.400356207083,5224.267108025372,399118883.1906412
273,2018-08-07 09:00:00,-184456056.53726825,-98703219.5477226,-30842187.502202313,-30905.767940383936,7449.18133375425,424827753.5514567
274,2018-08-07 09:15:00,-142461984.91568765,-93080005.34567696,-33738667.9955587,-27664.533060038884,5867.028506174105,463636751.20545214
275,2018-08-07 09:30:00,-100815294.05274731,-92724680.35764998,-33925898.97148979,-29324.078437380897,7351.168500614188,502285348.0635015
276,2018-08-07 09:45:00,-58412930.916179195,-92161217.97271523,-34220254.01268675,-31275.34875606843,6819.633359907592,540595004.3534383
277,2018-08-07 10:30:00,55866078.093380645,-90513111.73033945,-35080181.65647024,-39824.60177461173,8211.497039864418,645913011.4946284
278,2018-08-07 10:45:00,89832194.14033173,-90287603.15586026,-35199819.124047205,-34989.33916664286,9077.836089031269,681256878.3516228
279,2018-08-07 11:00:00,119438026.3489706,-97523259.22884138,-31481799.30602422,-39021.22661691916,7241.446717251304,705201594.8762299
280,2018-08-07 11:15:00,147228379.80564767,-97287987.17761514,-31605795.86160513,-44992.38685032156,9766.855728746776,730313822.9390641
281,2018-08-07 11:30:00,171175619.88700435,-92363726.89276867,-34140866.8015419,-42082.66344728841,10577.479000748857,755588719.1962392
282,2018-08-08 14:00:00,256094826.38209373,-92303583.22562413,-34231833.17946572,-14219.196874251851,-4709.397749009523,827657874.0589049
283,2018-08-08 14:15:00,259112412.54525304,-103232557.96452765,-28611515.524429023,-17264.217318234976,-3378.803426958213,832836554.8413237
284,2018-08-08 14:30:00,292692881.478663,-103751170.81088845,-28338878.661962386,-18204.97880061905,-3515.075139383927,864060400.330703
285,2018-08-08 14:45:00,37234850.948364176,-97416842.98571202,-31578499.796991777,112054.48284302723,-16149.460416206974,778759319.1020104
286,2018-08-08 15:00:00,54113972.700780764,-119217596.67512535,-20368425.892526366,172608.1348494141,-20404.068859297382,874760758.2636088
287,2018-08-08 15:15:00,67406376.23209381,-128696071.14616938,-15498396.430766825,98191.65104617011,-16338.95952902996,802181115.4657031
288,2018-08-08 15:30:00,348279655.2355574,-98899117.45901565,-30852948.038479447,-14798.433913362862,-5147.996027720895,918368214.410825
289,2018-08-08 15:45:00,342701023.9112096,-91685287.64025027,-34559157.04504011,-22024.23755494354,-2927.937666736095,910029445.4423764
290,2018-08-08 16:00:00,335327422.99526626,-96813522.54984745,-31924145.98973852,-5209.604462573278,4108.10517167921,904351582.9375664
291,2018-08-08 16:15:00,336933594.49780023,-106649351.596744,-26865860.6881553,15718.497926987204,12706.013087244439,909455206.0685724
292,2018-08-08 16:30:00,328015964.4373834,-93863704.78748214,-33440404.06598487,27046.079255597382,10761.116384519279,902320285.5824764
293,2018-08-08 16:45:00,333841708.93009746,-110756985.28205405,-24753020.1549675,13438.155943771653,14739.862241902487,906545231.9998164
294,2018-08-08 17:00:00,46572163.79883171,-104238975.3296061,-28074150.180643175,94968.67498600618,-13318.872906295916,774674953.6839807
295,2018-08-08 17:15:00,5872489.451650753,-106548838.0331372,-26881826.041334573,94992.23736941467,-13430.314826663447,738901246.6340308
296,2018-08-08 17:30:00,294103627.618609,-90577727.96130869,-35126691.23294799,15484.797678452742,17131.291259859143,871417491.751307
297,2018-08-08 17:45:00,288970561.4501148,-105586698.73914887,-27407202.607105367,5990.424029560413,19553.78471051924,864097360.5738559
298,2018-08-08 18:00:00,281944982.4754112,-103476269.47996551,-28491815.373551138,3480.283008092412,23947.12462359032,860009691.0895697
299,2018-08-08 18:15:00,282459681.5956218,-106121074.3211523,-27131680.486501846,-2045.3477352637453,23950.81673313457,861159576.9753077
300,2018-08-08 18:30:00,278724933.6207385,-98619717.68385914,-30989135.17099701,6002.66740890567,23159.60621040719,859363322.6182038
301,2018-08-08 18:45:00,247299826.26009536,-99014965.84421843,-30782473.33992706,10123.129640207902,19354.999938891426,829679713.5993963
302,2018-08-08 19:00:00,-42757841.257825166,-104486763.08117157,-27937084.361514077,92208.22236510522,-11727.125400355202,690962576.4367577
303,2018-08-08 19:15:00,-76240996.75847615,-92280489.35220094,-34211016.56068456,95832.34857586592,-13938.717126790436,653534592.4955156
304,2018-08-08 19:30:00,259940278.02983508,-92090912.77217089,-34398863.16071552,16771.37723231121,17729.793158575565,839991074.0641067
305,2018-08-08 19:45:00,308434361.9177119,-91849318.5269194,-34528340.26949906,20186.741418937596,17287.019587939747,886753276.2189091
306,2018-08-08 20:00:00,358236485.1430888,-96690386.06932192,-32044007.490544565,15609.279826103078,17070.439106530674,934045165.4088148
307,2018-08-08 20:15:00,378585192.26316255,-91689573.15771148,-34618062.5303586,12887.641144881518,19141.076171208002,954077453.6805832
308,2018-08-08 20:30:00,405529461.2708291,-91974562.80483077,-34474399.03979473,18601.871979735082,17250.8929626741,978953915.6225916
309,2018-08-08 20:45:00,102732378.28699116,-92437468.27344541,-34203640.72002517,130739.53295755922,-14617.912624862074,872768884.9152244
310,2018-08-08 21:00:00,132977692.1041888,-97890701.67362367,-31402370.8977571,121474.95056612426,-15267.61726339477,895770318.8958168
311,2018-08-08 21:15:00,457167508.20393974,-92082302.07368141,-34424561.153631955,9364.963783177856,15073.749908795116,1020861440.9516613
312,2018-08-08 21:30:00,468761047.95283616,-91937705.05299132,-34500174.488868214,13479.099475257382,15205.740347793522,1035835025.4936695
313,2018-08-08 21:45:00,478370440.37245184,-91959031.28937526,-34490242.44925972,15026.196420884362,16739.44058701022,1047235693.0317707
314,2018-08-08 22:00:00,495817844.4812306,-96588961.55192639,-32111006.705756348,8908.384726261844,15536.383822874806,1059582384.4433095
315,2018-08-08 22:15:00,486478697.06710404,-91647048.69263555,-34651566.59788009,12281.596968475596,15027.918740850508,1048357458.4610033
316,2018-08-08 22:30:00,475157434.2938756,-91458948.31232075,-34747085.17369945,8192.361637809143,16747.750656376233,1037391723.8291095
317,2018-08-08 22:45:00,432643221.46625006,-99075570.13862628,-30825364.263611753,-216.607573918583,20874.715172446526,1001774929.0513672
318,2018-08-08 23:00:00,67907850.14478454,-97857898.32570313,-31409051.69945462,100686.04362931506,-9697.500108338947,812987490.4465946
319,2018-08-08 23:15:00,8266995.7488929285,-93296685.86109763,-33751584.62046296,86232.96406751228,-6193.303104796787,737298542.814349
320,2018-08-08 23:30:00,171948023.89296585,-92546650.09441307,-34154997.33448719,9194.398306618272,20085.621918127323,757158325.7229582
321,2018-08-08 23:45:00,75440853.46936291,-92958213.92268667,-33932926.836269364,13279.705531957254,18148.901151691494,667257457.3259852
322,2018-08-09 00:15:00,-95877102.55247897,-94587494.35838224,-33076537.069563035,-322.21559720711167,5321.614575257574,545930533.0651326
323,2018-08-09 00:30:00,-183434887.7121702,-95479812.17434181,-32608185.96111746,2085.1894946739003,3067.824366679423,457970181.53474104
324,2018-08-09 00:45:00,-248858182.47747245,-96070465.06118166,-32297365.750644945,908.2352018857847,2639.299055653852,392411683.222162
325,2018-08-09 01:00:00,-322287243.16541773,-101585892.95187652,-29452927.79752597,22.714941378941575,1504.0509792588418,318556140.6319135
