,CreationTime,principal component 1,principal component 2,InBandwidth
342,2018-08-09 08:30:00,-148239616.1101166,-95582611.03647147,492081231.46511286
343,2018-08-09 08:45:00,-103617296.59546164,-95149441.91969165,536847357.13408446
344,2018-08-09 09:00:00,-47655523.28580803,-99638109.29093006,593404016.0755283
345,2018-08-09 09:15:00,14130668.62693307,-94589360.49371397,655729321.225718
346,2018-08-09 09:30:00,70688929.41784048,-93698844.98635083,712714151.6325347
347,2018-08-09 09:45:00,138241980.37034068,-100497847.52518325,780324151.3391795
348,2018-08-09 10:30:00,299972039.22241604,-91723875.96000728,943613281.5613947
349,2018-08-09 10:45:00,317489860.0162087,-98345744.14529483,961550307.8295953
350,2018-08-09 11:00:00,326049532.2871738,-103188989.36017373,971630814.4120708
351,2018-08-09 12:30:00,410168119.7049446,-106505782.28423749,1054320644.0179793
352,2018-08-09 12:45:00,415293062.9328837,-99319395.14034544,1059538579.6038773
353,2018-08-09 13:00:00,411490050.96043843,-104475163.02525322,1056602467.1746817
354,2018-08-09 13:15:00,405852814.1882129,-106204640.79352558,1050789301.9167607
355,2018-08-09 13:30:00,392486324.08741176,-106670584.18566427,1037227818.7029561
356,2018-08-09 14:45:00,487008313.3816207,-92062621.06386231,1133559828.8546689
357,2018-08-09 15:00:00,516606022.4590269,-104253426.1407126,1162297901.264808
358,2018-08-09 15:15:00,521324020.0503387,-115972995.27458248,1167250740.5206606
359,2018-08-09 15:30:00,528372834.7607104,-99631174.27970427,1174924971.5569775
360,2018-08-09 15:45:00,484266332.7797036,-122167455.67272118,1129809047.2426224
361,2018-08-09 16:00:00,445049981.8579931,-105976154.37632668,1090512002.175302
362,2018-08-09 16:45:00,367969434.95225173,-108542698.02708565,1013074670.45801
363,2018-08-09 17:00:00,313761785.6580289,-113673171.4531043,958443057.8979648
364,2018-08-09 17:15:00,280271088.3546022,-116508369.8174632,924738682.6168599
365,2018-08-09 17:30:00,253740079.20973787,-106905705.14047757,898098345.6769903
366,2018-08-09 17:45:00,227190952.2962236,-108777853.5392159,870823497.0500009
367,2018-08-09 18:00:00,209707032.56956142,-107407833.45968316,853263368.1090294
368,2018-08-09 18:15:00,219995268.24093843,-92728093.00926246,864265019.0129044
369,2018-08-09 18:30:00,215844767.2561818,-99967390.4435398,859676900.8186423
370,2018-08-09 18:45:00,155159271.05549324,-93035571.2930888,798290090.9895293
371,2018-08-09 19:00:00,112652205.77340819,-100476106.4359758,755086540.8606486
372,2018-08-09 19:15:00,198845352.50706378,-92941786.01104997,842072662.6079925
373,2018-08-09 20:45:00,443712077.3464723,-92456626.97252308,1088867976.0032363
374,2018-08-09 21:00:00,478276604.5615761,-97712964.87114063,1122826149.3541944
375,2018-08-09 21:15:00,139321372.4299387,-93597614.6651866,1004470267.1043537
376,2018-08-09 21:30:00,152029014.823768,-93420056.22305994,1013633076.9144896
377,2018-08-09 21:45:00,503575856.46106213,-92287307.79205203,1148280149.5061302
378,2018-08-09 22:00:00,515708363.0425144,-97242381.16115725,1160620035.902682
379,2018-08-09 22:15:00,497024866.28314126,-92273451.21613517,1142157166.966999
380,2018-08-09 22:30:00,493911280.02278876,-92034711.77361113,1138653850.6581216
381,2018-08-09 22:45:00,450822767.2210321,-92091793.92629008,1094353666.5252874
382,2018-08-09 23:00:00,390786403.928391,-97785127.97632016,1034519341.5541034
383,2018-08-09 23:45:00,132136661.16247159,-93665787.56715961,775416918.9587376
384,2018-08-10 00:00:00,-229944313.2221745,-99976069.6080989,377399357.5575404
385,2018-08-10 00:15:00,-303550155.95100147,-95818120.29993245,310629250.282386
386,2018-08-10 00:30:00,-400467763.7284771,-96638184.1358166,219308312.3113142
387,2018-08-10 00:45:00,-427877787.48351896,-97320228.58937582,193392928.653461
388,2018-08-10 01:00:00,-453179408.642831,-102610066.84414221,170284745.33110613
389,2018-08-10 01:45:00,-518784853.5346119,-98799411.35969721,110402558.47853903
390,2018-08-10 02:00:00,-532163104.75500804,-109115273.19547193,99269536.51402758
391,2018-08-10 02:15:00,-546700290.8879246,-99361982.71777603,86756837.88437758
392,2018-08-10 03:00:00,-572651757.4619207,-104658471.1632475,61436703.33449248
393,2018-08-10 03:15:00,-575061227.1791351,-99714379.10296045,58901397.20437953
394,2018-08-10 03:30:00,-577744241.2324775,-99711004.70350353,57350581.37078882
395,2018-08-10 03:45:00,-582599078.1949018,-99723104.55563322,53432104.40190618
396,2018-08-10 04:00:00,-581848162.2943442,-104756850.29407968,54557041.38484261
397,2018-08-10 04:15:00,-585575183.0101889,-99770766.77118297,51385670.50946944
398,2018-08-10 04:30:00,-584233721.5061061,-99737239.91699025,52652689.81190747
399,2018-08-10 04:45:00,-585533221.7225119,-99453735.37737173,51295795.81077276
400,2018-08-10 05:00:00,-581565588.33413,-114601004.1791219,55233672.20648524
401,2018-08-10 05:15:00,-570557235.1518772,-99084392.4236817,65309151.15295197
402,2018-08-10 05:30:00,-560451599.1513687,-99003869.54888846,75472761.56360048
403,2018-08-10 05:45:00,-549177600.6382469,-98949252.73166728,84869281.54032159
404,2018-08-10 06:00:00,-527703588.0802081,-103852226.72961216,105644293.61487754
405,2018-08-10 06:15:00,-496560126.65961844,-98799358.41671503,134041510.89681686
406,2018-08-10 07:15:00,-362988298.8492252,-98038858.53308746,257884906.76252204
407,2018-08-10 07:30:00,-333995910.1828809,-97544032.1115309,284882359.2673098
408,2018-08-10 07:45:00,-309427858.86571467,-97221211.27120079,309275267.29827017
409,2018-08-10 08:00:00,-282442033.3804285,-102018531.40735787,333053754.17138416
410,2018-08-10 08:15:00,-251750043.16387826,-96378783.97668539,358309954.12930965
411,2018-08-10 08:30:00,-240624806.92692673,-96330934.24175906,367775328.3462269
412,2018-08-10 08:45:00,-213737172.21526054,-103447600.42964868,391370334.63008684
413,2018-08-10 09:00:00,-188485788.07912055,-108888128.65615956,417713132.2161225
414,2018-08-10 09:15:00,-147377560.7556875,-96038170.19754584,459191330.2542316
415,2018-08-10 09:30:00,-83826563.52674054,-96136344.60906509,520205502.5963534
416,2018-08-10 09:45:00,-14379291.679850433,-109233949.85472442,583057185.2509083
417,2018-08-10 11:00:00,117887286.14383341,-98470872.15787086,703014014.2388862
418,2018-08-10 11:15:00,131010062.83817852,-93493099.05770305,712876281.0735812
419,2018-08-10 11:30:00,129473954.40570441,-93474219.16767114,714150975.203625
420,2018-08-10 11:45:00,146652297.93200815,-129915806.41326015,733148463.2537056
421,2018-08-10 12:00:00,158430624.67964363,-127899369.88497221,740867742.536042
422,2018-08-10 12:15:00,169976016.31151485,-123358159.1247419,749549048.7054195
423,2018-08-10 12:30:00,187492330.97830632,-123485545.06431253,770023683.2380795
424,2018-08-10 12:45:00,204288265.0225437,-107919294.10892734,784243486.4158968
425,2018-08-10 13:00:00,205765389.7151499,-112765097.62607569,782826883.5559863
426,2018-08-10 13:15:00,189877975.58206698,-107864656.65405141,772557525.7562246
427,2018-08-10 13:30:00,169224975.31849012,-100717359.2335898,750398496.3133372
428,2018-08-10 13:45:00,164710536.0005776,-107983938.40145835,742808379.8845294
429,2018-08-10 14:00:00,190192984.02261168,-113478004.19565302,765927079.3890879
430,2018-08-10 14:15:00,201041282.09136206,-101231672.88278733,781827698.500563
431,2018-08-10 15:00:00,294632886.1098645,-116065021.68354455,865278112.6139742
432,2018-08-10 15:15:00,303598762.9580459,-111671097.78532708,873184169.6955029
433,2018-08-10 15:30:00,308253738.72493255,-104128706.94820319,877198826.8641617
434,2018-08-10 15:45:00,287403175.8157459,-113387222.03183967,858032640.8291104
435,2018-08-10 16:00:00,305911439.2368577,-123644453.36084893,874984669.1070224
436,2018-08-10 16:15:00,276825807.1347259,-115953883.79340836,842739992.6774429
437,2018-08-10 16:30:00,272198435.65485615,-114526667.29831377,837312738.3916876
438,2018-08-10 16:45:00,279212563.8365575,-116742766.61726806,845912717.6597401
439,2018-08-10 17:00:00,299837985.2709624,-112168863.6870618,864319758.3903718
440,2018-08-10 17:15:00,284943762.27133536,-106999326.3454038,851942629.860399
441,2018-08-10 17:30:00,264830077.8245809,-107074607.9787575,832577615.3117278
442,2018-08-10 17:45:00,245489157.09832487,-99325400.95079309,815900431.8671293
443,2018-08-10 18:00:00,232447670.57668024,-104398551.92615001,805245463.3630637
444,2018-08-10 18:15:00,212371614.18718845,-99704744.40284646,788614564.6885468
445,2018-08-10 18:30:00,82016220.71317822,-99989384.75562374,665635548.5473906
446,2018-08-10 18:45:00,53587085.86379947,-108426679.28271055,638865887.7055963
447,2018-08-10 19:15:00,216101355.66453436,-107000437.18780318,791930903.602015
448,2018-08-10 19:30:00,256024898.7489953,-99581431.38565467,830063208.5221188
449,2018-08-10 19:45:00,141574326.5753914,-99871655.40199554,448053299.25592625
450,2018-08-10 20:00:00,172774401.57352924,-112149014.77161695,470274875.61804414
451,2018-08-10 20:45:00,347189786.18188924,-107302548.91495763,913737800.543373
452,2018-08-10 21:00:00,354422526.8143622,-112219527.24097265,919005892.5042572
453,2018-08-10 21:15:00,347508626.1881161,-107211777.58665317,910841086.6980908
454,2018-08-10 21:30:00,370145750.8662614,-107421979.79305452,928769380.7303977
455,2018-08-10 21:45:00,298392712.8722875,-107389525.35107172,863492764.7944697
456,2018-08-10 22:00:00,309297641.6614062,-112191710.37614554,874825200.0594988
457,2018-08-10 22:15:00,331322891.86377734,-107181689.85898958,898427234.9393864
458,2018-08-10 22:30:00,256611955.5806209,-106891206.61873671,827350181.9184176
459,2018-08-10 22:45:00,207251102.06002268,-107103557.15671416,776748985.3313911
460,2018-08-10 23:00:00,136396419.2356331,-112426436.49154218,709061961.7652277
461,2018-08-10 23:15:00,54378244.98588386,-107534864.71664731,637173889.4790497
462,2018-08-10 23:30:00,-33828873.251093686,-100344648.28653024,555228063.315646
463,2018-08-10 23:45:00,-118157397.04653811,-100952235.86234424,478417928.72101176
464,2018-08-11 00:00:00,-60799037.56646278,-106287600.35373558,580601498.7810491
465,2018-08-11 00:15:00,-139870876.4858107,-102047691.15185504,501095723.93909836
466,2018-08-11 00:30:00,-219486337.16104493,-103010764.62361957,421448319.9756705
467,2018-08-11 00:45:00,-280501247.00827056,-103776561.77124473,360196944.1981184
468,2018-08-11 01:00:00,-333052406.4443554,-109224863.89144847,307127542.3629101
469,2018-08-11 01:15:00,-378413777.4084546,-104483401.21495941,261129110.78712282
470,2018-08-11 01:30:00,-418216059.4719312,-104783823.04728442,221357247.73408303
471,2018-08-11 01:45:00,-449835140.4212478,-105078941.54383883,189716652.1160348
472,2018-08-11 02:00:00,-471939759.2497446,-110451361.81939718,167264510.47718033
473,2018-08-11 02:15:00,-494458511.5367055,-105783764.42184721,144697061.47974804
474,2018-08-11 03:00:00,-530985162.733991,-110945630.10465716,107756193.53896137
475,2018-08-11 03:15:00,-532828894.4430561,-106161106.64578152,105947763.3039764
476,2018-08-11 03:30:00,-540661174.8769625,-106195718.73914517,98167365.54711546
477,2018-08-11 03:45:00,-551165471.0196947,-106413060.87766124,87860870.85544415
478,2018-08-11 04:00:00,-558916573.0790257,-111623944.48368433,80148784.83208169
479,2018-08-11 04:15:00,-558295486.8939006,-106691200.7122087,80816657.81268159
480,2018-08-11 04:30:00,-578218649.3320956,-106715698.25033915,51122255.32239005
481,2018-08-11 04:45:00,-577606248.3678371,-106704110.35470623,51121888.71624805
482,2018-08-11 06:00:00,-485315865.8139714,-111293402.83046727,155184063.65328622
483,2018-08-11 06:15:00,-449038683.0374815,-106222709.37087229,191107069.9251591
484,2018-08-11 06:30:00,-414990899.05117875,-106062393.995697,225362339.8122916
485,2018-08-11 06:45:00,-368209214.06806165,-105981015.07228562,272447105.00680554
486,2018-08-11 07:00:00,-340567367.40949523,-110092541.10841523,300008821.7357555
487,2018-08-11 07:15:00,-299550505.29329574,-104718260.59063596,340899531.2262704
488,2018-08-11 07:30:00,-273291253.97491103,-104572326.32354465,367620941.0779175
489,2018-08-11 07:45:00,-254698337.99138537,-104546109.57569696,386556888.1877562
490,2018-08-11 08:00:00,-229242871.66861817,-109090685.15758272,412153765.927995
491,2018-08-11 08:15:00,-195319758.66521543,-104136531.29221432,446122902.25756747
492,2018-08-11 08:30:00,-172552933.96990487,-103858444.99967766,468984125.20620847
493,2018-08-11 08:45:00,-136554307.43315783,-103929705.42873429,505008864.9072906
494,2018-08-11 09:00:00,-110715695.74603283,-108578968.14187373,531147244.5014076
495,2018-08-11 09:15:00,-70886587.77911648,-102865569.33726123,570329631.1090767
496,2018-08-11 09:30:00,-8631401.791823445,-102634953.97388956,634640461.707714
497,2018-08-11 09:45:00,69197938.02108629,-102193261.76508354,713404368.3657691
498,2018-08-11 10:00:00,123630583.4309286,-106731016.96310225,768547494.9941278
499,2018-08-11 10:15:00,177721264.20870292,-101208451.25527424,821661868.6048188
500,2018-08-11 10:30:00,217132456.84021273,-100597106.89860298,862219230.1860409
501,2018-08-11 10:45:00,225108772.19699275,-115004950.62317213,869825822.851249
502,2018-08-11 11:00:00,243325901.550431,-112299590.71917205,889267202.0104946
503,2018-08-11 11:15:00,249284974.89287236,-114607649.74633904,896756040.9565626
504,2018-08-11 12:00:00,256751294.61008167,-140687724.65263784,901647210.2511207
505,2018-08-11 12:15:00,258888168.68949088,-106736001.61053091,904217236.4315137
506,2018-08-11 12:30:00,274028388.7096181,-106929674.49763751,918706847.1102552
507,2018-08-11 12:45:00,302909314.42115647,-114227503.65791744,946612963.1231557
508,2018-08-11 13:00:00,296128634.4717563,-119405784.25755396,939436579.2125144
509,2018-08-11 13:15:00,267726962.16037157,-99560477.05037507,911355923.760351
510,2018-08-11 13:30:00,282496290.4625432,-99448208.26230733,926916465.01809
511,2018-08-11 13:45:00,300093692.20604855,-99479808.39998548,944843840.4657836
512,2018-08-11 14:00:00,321043806.36242515,-111752531.24013682,967051978.2136717
513,2018-08-11 14:45:00,403861651.27069455,-99311740.35135114,1049134142.4146056
514,2018-08-11 15:00:00,422358610.8416842,-111671067.62722816,1067349207.739726
515,2018-08-11 15:15:00,401849548.0921408,-99482764.30577384,1045854708.5771922
516,2018-08-11 15:30:00,413121525.1567127,-121559068.33316246,1057316542.3309568
517,2018-08-11 15:45:00,380039276.35169536,-126748929.68259676,1023916193.4847476
518,2018-08-11 16:00:00,379094003.6175734,-110893511.76078556,1023461150.5508792
519,2018-08-11 16:15:00,343176686.1330596,-97828044.17859639,987004798.4477613
520,2018-08-11 16:30:00,178131758.50799733,-104175425.33826026,555763131.8885217
521,2018-08-11 16:45:00,194569207.85065728,-103611275.0073131,561180912.9640032
522,2018-08-11 17:00:00,364571566.6187545,-117338671.45268907,1009122037.2239516
523,2018-08-11 17:15:00,335217270.0864962,-96157601.42001799,979071206.8796072
524,2018-08-11 18:00:00,278561183.1568544,-101118103.92559256,921236804.797274
525,2018-08-11 18:15:00,189886919.88983524,-96177724.7233655,831485375.4855117
526,2018-08-11 18:30:00,191941551.0644948,-96152481.56841281,835792269.4274672
527,2018-08-11 18:45:00,283887081.89485097,-95752287.62080534,929616353.1650873
528,2018-08-11 19:00:00,362370343.2234004,-100365911.26468408,924270885.6362443
529,2018-08-11 19:15:00,421042561.5094026,-95541828.98478416,1065013247.0078576
530,2018-08-11 19:30:00,445263948.822636,-95566965.36935842,999910337.9397
531,2018-08-11 19:45:00,474224743.85011876,-95484725.8484457,1025407390.3404033
532,2018-08-11 20:00:00,505896372.33637476,-100697967.77895765,1058322282.5324466
533,2018-08-11 20:15:00,502134784.4896893,-95530868.9806004,1055940237.0282179
534,2018-08-11 20:30:00,540829334.2028773,-95479706.68739036,1092064969.9415326
535,2018-08-11 20:45:00,529766250.0450204,-95567646.01988253,1077534268.2511716
536,2018-08-11 21:30:00,599358494.1009248,-95454568.77408047,1144082740.9588964
537,2018-08-11 21:45:00,608650283.9765896,-95441471.45379198,1151413676.6196663
538,2018-08-11 22:00:00,616551939.2863443,-100397027.83652277,1159583904.597106
539,2018-08-11 22:15:00,575024474.1492249,-95198289.65751216,1122815480.7706046
540,2018-08-11 22:30:00,543579297.3493159,-94662927.50366193,1090972284.9256387
541,2018-08-11 22:45:00,479907113.40668297,-94856829.33300252,1029434233.5915002
542,2018-08-11 23:00:00,396388224.4954634,-100095569.51120248,956362169.5478617
543,2018-08-11 23:15:00,273518439.0852292,-95401393.41412285,840878276.213912
544,2018-08-11 23:30:00,157328610.31648844,-95862011.9556454,730282673.2277161
545,2018-08-11 23:45:00,60473349.29786608,-95685867.22481522,645003559.8451263
546,2018-08-12 00:00:00,-60567774.21426361,-101309911.58847815,600219009.5273228
547,2018-08-12 00:15:00,-132947918.15937077,-96655907.36958718,521887769.89920735
548,2018-08-12 00:30:00,-194051774.68204057,-97542656.65074459,451351219.7556735
549,2018-08-12 00:45:00,-248849948.38870683,-97749655.9517641,392962905.63717467
550,2018-08-12 01:00:00,-349426796.3409142,-103282416.77893081,183172327.20232737
551,2018-08-12 01:15:00,-389981331.6320295,-98911301.74505062,161740570.9958781
552,2018-08-12 01:30:00,-389706644.60095316,-109409467.93032357,251240999.2234521
553,2018-08-12 01:45:00,-420353982.6811742,-99414615.49338719,220534595.4128481
554,2018-08-12 02:00:00,-449779793.1941954,-104448111.1983314,191041102.4986877
